root_note_name,mode,midi_program_num,play_style_name,midi_program_name,path,sampling_rate,play_style,midi_category,name,mode_idx
G,lydian,87,UP,Bass Lead,G_lydian_UP_87_Bass_Lead.wav,44100,0,Synth Lead,G_lydian_UP_87_Bass_Lead,3
G,lydian,88,UP,New Age Pad,G_lydian_UP_88_New_Age_Pad.wav,44100,0,Synth Pad,G_lydian_UP_88_New_Age_Pad,3
G,lydian,89,UP,Warm Pad,G_lydian_UP_89_Warm_Pad.wav,44100,0,Synth Pad,G_lydian_UP_89_Warm_Pad,3
G,lydian,90,UP,Polysynth Pad,G_lydian_UP_90_Polysynth_Pad.wav,44100,0,Synth Pad,G_lydian_UP_90_Polysynth_Pad,3
G,lydian,91,UP,Choir Pad,G_lydian_UP_91_Choir_Pad.wav,44100,0,Synth Pad,G_lydian_UP_91_Choir_Pad,3
G,lydian,92,UP,Bowed Pad,G_lydian_UP_92_Bowed_Pad.wav,44100,0,Synth Pad,G_lydian_UP_92_Bowed_Pad,3
G,lydian,93,UP,Metallic Pad,G_lydian_UP_93_Metallic_Pad.wav,44100,0,Synth Pad,G_lydian_UP_93_Metallic_Pad,3
G,lydian,94,UP,Halo Pad,G_lydian_UP_94_Halo_Pad.wav,44100,0,Synth Pad,G_lydian_UP_94_Halo_Pad,3
G,lydian,95,UP,Sweep Pad,G_lydian_UP_95_Sweep_Pad.wav,44100,0,Synth Pad,G_lydian_UP_95_Sweep_Pad,3
G,lydian,104,UP,Sitar,G_lydian_UP_104_Sitar.wav,44100,0,Ethnic Timbres,G_lydian_UP_104_Sitar,3
G,lydian,105,UP,Banjo,G_lydian_UP_105_Banjo.wav,44100,0,Ethnic Timbres,G_lydian_UP_105_Banjo,3
G,lydian,106,UP,Shamisen,G_lydian_UP_106_Shamisen.wav,44100,0,Ethnic Timbres,G_lydian_UP_106_Shamisen,3
G,lydian,107,UP,Koto,G_lydian_UP_107_Koto.wav,44100,0,Ethnic Timbres,G_lydian_UP_107_Koto,3
G,lydian,108,UP,Kalimba,G_lydian_UP_108_Kalimba.wav,44100,0,Ethnic Timbres,G_lydian_UP_108_Kalimba,3
G,lydian,109,UP,Bagpipe,G_lydian_UP_109_Bagpipe.wav,44100,0,Ethnic Timbres,G_lydian_UP_109_Bagpipe,3
G,lydian,110,UP,Fiddle,G_lydian_UP_110_Fiddle.wav,44100,0,Ethnic Timbres,G_lydian_UP_110_Fiddle,3
G,lydian,111,UP,Shanai,G_lydian_UP_111_Shanai.wav,44100,0,Ethnic Timbres,G_lydian_UP_111_Shanai,3
G,lydian,0,DOWN,Acoustic Grand Piano,G_lydian_DOWN_0_Acoustic_Grand_Piano.wav,44100,1,Piano Timbres,G_lydian_DOWN_0_Acoustic_Grand_Piano,3
G,lydian,1,DOWN,Bright Acoustic Piano,G_lydian_DOWN_1_Bright_Acoustic_Piano.wav,44100,1,Piano Timbres,G_lydian_DOWN_1_Bright_Acoustic_Piano,3
G,lydian,2,DOWN,Electric Grand Piano,G_lydian_DOWN_2_Electric_Grand_Piano.wav,44100,1,Piano Timbres,G_lydian_DOWN_2_Electric_Grand_Piano,3
G,lydian,3,DOWN,Honky-tonk Piano,G_lydian_DOWN_3_Honky-tonk_Piano.wav,44100,1,Piano Timbres,G_lydian_DOWN_3_Honky-tonk_Piano,3
G,lydian,4,DOWN,Rhodes Piano,G_lydian_DOWN_4_Rhodes_Piano.wav,44100,1,Piano Timbres,G_lydian_DOWN_4_Rhodes_Piano,3
G,lydian,5,DOWN,Chorused Piano,G_lydian_DOWN_5_Chorused_Piano.wav,44100,1,Piano Timbres,G_lydian_DOWN_5_Chorused_Piano,3
G,lydian,6,DOWN,Harpsichord,G_lydian_DOWN_6_Harpsichord.wav,44100,1,Piano Timbres,G_lydian_DOWN_6_Harpsichord,3
G,lydian,7,DOWN,Clavinet,G_lydian_DOWN_7_Clavinet.wav,44100,1,Piano Timbres,G_lydian_DOWN_7_Clavinet,3
G,lydian,10,DOWN,Music Box,G_lydian_DOWN_10_Music_Box.wav,44100,1,Chromatic Percussion,G_lydian_DOWN_10_Music_Box,3
G,lydian,11,DOWN,Vibraphone,G_lydian_DOWN_11_Vibraphone.wav,44100,1,Chromatic Percussion,G_lydian_DOWN_11_Vibraphone,3
G,lydian,12,DOWN,Marimba,G_lydian_DOWN_12_Marimba.wav,44100,1,Chromatic Percussion,G_lydian_DOWN_12_Marimba,3
G,lydian,13,DOWN,Xylophone,G_lydian_DOWN_13_Xylophone.wav,44100,1,Chromatic Percussion,G_lydian_DOWN_13_Xylophone,3
G,lydian,15,DOWN,Dulcimer,G_lydian_DOWN_15_Dulcimer.wav,44100,1,Chromatic Percussion,G_lydian_DOWN_15_Dulcimer,3
G,lydian,16,DOWN,Hammond Organ,G_lydian_DOWN_16_Hammond_Organ.wav,44100,1,Organ Timbres,G_lydian_DOWN_16_Hammond_Organ,3
G,lydian,17,DOWN,Percussive Organ,G_lydian_DOWN_17_Percussive_Organ.wav,44100,1,Organ Timbres,G_lydian_DOWN_17_Percussive_Organ,3
G,lydian,18,DOWN,Rock Organ,G_lydian_DOWN_18_Rock_Organ.wav,44100,1,Organ Timbres,G_lydian_DOWN_18_Rock_Organ,3
G,lydian,19,DOWN,Church Organ,G_lydian_DOWN_19_Church_Organ.wav,44100,1,Organ Timbres,G_lydian_DOWN_19_Church_Organ,3
G,lydian,20,DOWN,Reed Organ,G_lydian_DOWN_20_Reed_Organ.wav,44100,1,Organ Timbres,G_lydian_DOWN_20_Reed_Organ,3
G,lydian,24,DOWN,Acoustic Nylon Guitar,G_lydian_DOWN_24_Acoustic_Nylon_Guitar.wav,44100,1,Guitar Timbres,G_lydian_DOWN_24_Acoustic_Nylon_Guitar,3
G,lydian,25,DOWN,Acoustic Steel Guitar,G_lydian_DOWN_25_Acoustic_Steel_Guitar.wav,44100,1,Guitar Timbres,G_lydian_DOWN_25_Acoustic_Steel_Guitar,3
G,lydian,26,DOWN,Electric Jazz Guitar,G_lydian_DOWN_26_Electric_Jazz_Guitar.wav,44100,1,Guitar Timbres,G_lydian_DOWN_26_Electric_Jazz_Guitar,3
G,lydian,27,DOWN,Electric Clean Guitar,G_lydian_DOWN_27_Electric_Clean_Guitar.wav,44100,1,Guitar Timbres,G_lydian_DOWN_27_Electric_Clean_Guitar,3
G,lydian,28,DOWN,Electric Muted Guitar,G_lydian_DOWN_28_Electric_Muted_Guitar.wav,44100,1,Guitar Timbres,G_lydian_DOWN_28_Electric_Muted_Guitar,3
G,lydian,29,DOWN,Overdriven Guitar,G_lydian_DOWN_29_Overdriven_Guitar.wav,44100,1,Guitar Timbres,G_lydian_DOWN_29_Overdriven_Guitar,3
G,lydian,30,DOWN,Distortion Guitar,G_lydian_DOWN_30_Distortion_Guitar.wav,44100,1,Guitar Timbres,G_lydian_DOWN_30_Distortion_Guitar,3
G,lydian,32,DOWN,Acoustic Bass,G_lydian_DOWN_32_Acoustic_Bass.wav,44100,1,Bass Timbres,G_lydian_DOWN_32_Acoustic_Bass,3
G,lydian,33,DOWN,Fingered Electric Bass,G_lydian_DOWN_33_Fingered_Electric_Bass.wav,44100,1,Bass Timbres,G_lydian_DOWN_33_Fingered_Electric_Bass,3
G,lydian,34,DOWN,Plucked Electric Bass,G_lydian_DOWN_34_Plucked_Electric_Bass.wav,44100,1,Bass Timbres,G_lydian_DOWN_34_Plucked_Electric_Bass,3
G,lydian,35,DOWN,Fretless Bass,G_lydian_DOWN_35_Fretless_Bass.wav,44100,1,Bass Timbres,G_lydian_DOWN_35_Fretless_Bass,3
G,lydian,36,DOWN,Slap Bass 1,G_lydian_DOWN_36_Slap_Bass_1.wav,44100,1,Bass Timbres,G_lydian_DOWN_36_Slap_Bass_1,3
G,lydian,37,DOWN,Slap Bass 2,G_lydian_DOWN_37_Slap_Bass_2.wav,44100,1,Bass Timbres,G_lydian_DOWN_37_Slap_Bass_2,3
G,lydian,38,DOWN,Synth Bass 1,G_lydian_DOWN_38_Synth_Bass_1.wav,44100,1,Bass Timbres,G_lydian_DOWN_38_Synth_Bass_1,3
G,lydian,39,DOWN,Synth Bass 2,G_lydian_DOWN_39_Synth_Bass_2.wav,44100,1,Bass Timbres,G_lydian_DOWN_39_Synth_Bass_2,3
G,lydian,40,DOWN,Violin,G_lydian_DOWN_40_Violin.wav,44100,1,String Timbres,G_lydian_DOWN_40_Violin,3
G,lydian,41,DOWN,Viola,G_lydian_DOWN_41_Viola.wav,44100,1,String Timbres,G_lydian_DOWN_41_Viola,3
G,lydian,42,DOWN,Cello,G_lydian_DOWN_42_Cello.wav,44100,1,String Timbres,G_lydian_DOWN_42_Cello,3
G,lydian,43,DOWN,Contrabass,G_lydian_DOWN_43_Contrabass.wav,44100,1,String Timbres,G_lydian_DOWN_43_Contrabass,3
G,lydian,44,DOWN,Tremolo Strings,G_lydian_DOWN_44_Tremolo_Strings.wav,44100,1,String Timbres,G_lydian_DOWN_44_Tremolo_Strings,3
G,lydian,45,DOWN,Pizzicato Strings,G_lydian_DOWN_45_Pizzicato_Strings.wav,44100,1,String Timbres,G_lydian_DOWN_45_Pizzicato_Strings,3
G,lydian,46,DOWN,Orchestral Harp,G_lydian_DOWN_46_Orchestral_Harp.wav,44100,1,String Timbres,G_lydian_DOWN_46_Orchestral_Harp,3
G,lydian,48,DOWN,String Ensemble 1,G_lydian_DOWN_48_String_Ensemble_1.wav,44100,1,Ensemble Timbres,G_lydian_DOWN_48_String_Ensemble_1,3
G,lydian,49,DOWN,String Ensemble 2,G_lydian_DOWN_49_String_Ensemble_2.wav,44100,1,Ensemble Timbres,G_lydian_DOWN_49_String_Ensemble_2,3
G,lydian,50,DOWN,Synth Strings 1,G_lydian_DOWN_50_Synth_Strings_1.wav,44100,1,Ensemble Timbres,G_lydian_DOWN_50_Synth_Strings_1,3
G,lydian,51,DOWN,Synth Strings 2,G_lydian_DOWN_51_Synth_Strings_2.wav,44100,1,Ensemble Timbres,G_lydian_DOWN_51_Synth_Strings_2,3
G,lydian,52,DOWN,"Choir ""Aah""","G_lydian_DOWN_52_Choir_""Aah"".wav",44100,1,Ensemble Timbres,"G_lydian_DOWN_52_Choir_""Aah""",3
G,lydian,53,DOWN,"Choir ""Ooh""","G_lydian_DOWN_53_Choir_""Ooh"".wav",44100,1,Ensemble Timbres,"G_lydian_DOWN_53_Choir_""Ooh""",3
G,lydian,54,DOWN,Synth Voice,G_lydian_DOWN_54_Synth_Voice.wav,44100,1,Ensemble Timbres,G_lydian_DOWN_54_Synth_Voice,3
G,lydian,56,DOWN,Trumpet,G_lydian_DOWN_56_Trumpet.wav,44100,1,Brass Timbres,G_lydian_DOWN_56_Trumpet,3
G,lydian,57,DOWN,Trombone,G_lydian_DOWN_57_Trombone.wav,44100,1,Brass Timbres,G_lydian_DOWN_57_Trombone,3
G,lydian,58,DOWN,Tuba,G_lydian_DOWN_58_Tuba.wav,44100,1,Brass Timbres,G_lydian_DOWN_58_Tuba,3
G,lydian,59,DOWN,Muted Trumpet,G_lydian_DOWN_59_Muted_Trumpet.wav,44100,1,Brass Timbres,G_lydian_DOWN_59_Muted_Trumpet,3
G,lydian,60,DOWN,French Horn,G_lydian_DOWN_60_French_Horn.wav,44100,1,Brass Timbres,G_lydian_DOWN_60_French_Horn,3
G,lydian,61,DOWN,Brass Section,G_lydian_DOWN_61_Brass_Section.wav,44100,1,Brass Timbres,G_lydian_DOWN_61_Brass_Section,3
G,lydian,62,DOWN,Synth Brass 1,G_lydian_DOWN_62_Synth_Brass_1.wav,44100,1,Brass Timbres,G_lydian_DOWN_62_Synth_Brass_1,3
G,lydian,63,DOWN,Synth Brass 2,G_lydian_DOWN_63_Synth_Brass_2.wav,44100,1,Brass Timbres,G_lydian_DOWN_63_Synth_Brass_2,3
G,lydian,64,DOWN,Soprano Sax,G_lydian_DOWN_64_Soprano_Sax.wav,44100,1,Reed Timbres,G_lydian_DOWN_64_Soprano_Sax,3
G,lydian,65,DOWN,Alto Sax,G_lydian_DOWN_65_Alto_Sax.wav,44100,1,Reed Timbres,G_lydian_DOWN_65_Alto_Sax,3
G,lydian,66,DOWN,Tenor Sax,G_lydian_DOWN_66_Tenor_Sax.wav,44100,1,Reed Timbres,G_lydian_DOWN_66_Tenor_Sax,3
G,lydian,67,DOWN,Baritone Sax,G_lydian_DOWN_67_Baritone_Sax.wav,44100,1,Reed Timbres,G_lydian_DOWN_67_Baritone_Sax,3
G,lydian,68,DOWN,Oboe,G_lydian_DOWN_68_Oboe.wav,44100,1,Reed Timbres,G_lydian_DOWN_68_Oboe,3
G,lydian,69,DOWN,English Horn,G_lydian_DOWN_69_English_Horn.wav,44100,1,Reed Timbres,G_lydian_DOWN_69_English_Horn,3
G,lydian,70,DOWN,Bassoon,G_lydian_DOWN_70_Bassoon.wav,44100,1,Reed Timbres,G_lydian_DOWN_70_Bassoon,3
G,lydian,71,DOWN,Clarinet,G_lydian_DOWN_71_Clarinet.wav,44100,1,Reed Timbres,G_lydian_DOWN_71_Clarinet,3
G,lydian,72,DOWN,Piccolo,G_lydian_DOWN_72_Piccolo.wav,44100,1,Pipe Timbres,G_lydian_DOWN_72_Piccolo,3
G,lydian,73,DOWN,Flute,G_lydian_DOWN_73_Flute.wav,44100,1,Pipe Timbres,G_lydian_DOWN_73_Flute,3
G,lydian,74,DOWN,Recorder,G_lydian_DOWN_74_Recorder.wav,44100,1,Pipe Timbres,G_lydian_DOWN_74_Recorder,3
G,lydian,75,DOWN,Pan Flute,G_lydian_DOWN_75_Pan_Flute.wav,44100,1,Pipe Timbres,G_lydian_DOWN_75_Pan_Flute,3
G,lydian,76,DOWN,Bottle Blow,G_lydian_DOWN_76_Bottle_Blow.wav,44100,1,Pipe Timbres,G_lydian_DOWN_76_Bottle_Blow,3
G,lydian,79,DOWN,Ocarina,G_lydian_DOWN_79_Ocarina.wav,44100,1,Pipe Timbres,G_lydian_DOWN_79_Ocarina,3
G,lydian,80,DOWN,Square Wave Lead,G_lydian_DOWN_80_Square_Wave_Lead.wav,44100,1,Synth Lead,G_lydian_DOWN_80_Square_Wave_Lead,3
G,lydian,81,DOWN,Sawtooth Wave Lead,G_lydian_DOWN_81_Sawtooth_Wave_Lead.wav,44100,1,Synth Lead,G_lydian_DOWN_81_Sawtooth_Wave_Lead,3
G,lydian,82,DOWN,Calliope Lead,G_lydian_DOWN_82_Calliope_Lead.wav,44100,1,Synth Lead,G_lydian_DOWN_82_Calliope_Lead,3
G,lydian,83,DOWN,Chiff Lead,G_lydian_DOWN_83_Chiff_Lead.wav,44100,1,Synth Lead,G_lydian_DOWN_83_Chiff_Lead,3
G,lydian,84,DOWN,Charang Lead,G_lydian_DOWN_84_Charang_Lead.wav,44100,1,Synth Lead,G_lydian_DOWN_84_Charang_Lead,3
G,lydian,85,DOWN,Voice Lead,G_lydian_DOWN_85_Voice_Lead.wav,44100,1,Synth Lead,G_lydian_DOWN_85_Voice_Lead,3
G,lydian,87,DOWN,Bass Lead,G_lydian_DOWN_87_Bass_Lead.wav,44100,1,Synth Lead,G_lydian_DOWN_87_Bass_Lead,3
G,lydian,88,DOWN,New Age Pad,G_lydian_DOWN_88_New_Age_Pad.wav,44100,1,Synth Pad,G_lydian_DOWN_88_New_Age_Pad,3
G,lydian,89,DOWN,Warm Pad,G_lydian_DOWN_89_Warm_Pad.wav,44100,1,Synth Pad,G_lydian_DOWN_89_Warm_Pad,3
G,lydian,90,DOWN,Polysynth Pad,G_lydian_DOWN_90_Polysynth_Pad.wav,44100,1,Synth Pad,G_lydian_DOWN_90_Polysynth_Pad,3
G,lydian,91,DOWN,Choir Pad,G_lydian_DOWN_91_Choir_Pad.wav,44100,1,Synth Pad,G_lydian_DOWN_91_Choir_Pad,3
G,lydian,92,DOWN,Bowed Pad,G_lydian_DOWN_92_Bowed_Pad.wav,44100,1,Synth Pad,G_lydian_DOWN_92_Bowed_Pad,3
G,lydian,93,DOWN,Metallic Pad,G_lydian_DOWN_93_Metallic_Pad.wav,44100,1,Synth Pad,G_lydian_DOWN_93_Metallic_Pad,3
G,lydian,94,DOWN,Halo Pad,G_lydian_DOWN_94_Halo_Pad.wav,44100,1,Synth Pad,G_lydian_DOWN_94_Halo_Pad,3
G,lydian,95,DOWN,Sweep Pad,G_lydian_DOWN_95_Sweep_Pad.wav,44100,1,Synth Pad,G_lydian_DOWN_95_Sweep_Pad,3
G,lydian,104,DOWN,Sitar,G_lydian_DOWN_104_Sitar.wav,44100,1,Ethnic Timbres,G_lydian_DOWN_104_Sitar,3
G,lydian,105,DOWN,Banjo,G_lydian_DOWN_105_Banjo.wav,44100,1,Ethnic Timbres,G_lydian_DOWN_105_Banjo,3
G,lydian,106,DOWN,Shamisen,G_lydian_DOWN_106_Shamisen.wav,44100,1,Ethnic Timbres,G_lydian_DOWN_106_Shamisen,3
G,lydian,107,DOWN,Koto,G_lydian_DOWN_107_Koto.wav,44100,1,Ethnic Timbres,G_lydian_DOWN_107_Koto,3
G,lydian,108,DOWN,Kalimba,G_lydian_DOWN_108_Kalimba.wav,44100,1,Ethnic Timbres,G_lydian_DOWN_108_Kalimba,3
G,lydian,109,DOWN,Bagpipe,G_lydian_DOWN_109_Bagpipe.wav,44100,1,Ethnic Timbres,G_lydian_DOWN_109_Bagpipe,3
G,lydian,110,DOWN,Fiddle,G_lydian_DOWN_110_Fiddle.wav,44100,1,Ethnic Timbres,G_lydian_DOWN_110_Fiddle,3
G,lydian,111,DOWN,Shanai,G_lydian_DOWN_111_Shanai.wav,44100,1,Ethnic Timbres,G_lydian_DOWN_111_Shanai,3
G,mixolydian,0,UP,Acoustic Grand Piano,G_mixolydian_UP_0_Acoustic_Grand_Piano.wav,44100,0,Piano Timbres,G_mixolydian_UP_0_Acoustic_Grand_Piano,4
G,mixolydian,1,UP,Bright Acoustic Piano,G_mixolydian_UP_1_Bright_Acoustic_Piano.wav,44100,0,Piano Timbres,G_mixolydian_UP_1_Bright_Acoustic_Piano,4
G,mixolydian,2,UP,Electric Grand Piano,G_mixolydian_UP_2_Electric_Grand_Piano.wav,44100,0,Piano Timbres,G_mixolydian_UP_2_Electric_Grand_Piano,4
G,mixolydian,3,UP,Honky-tonk Piano,G_mixolydian_UP_3_Honky-tonk_Piano.wav,44100,0,Piano Timbres,G_mixolydian_UP_3_Honky-tonk_Piano,4
G,mixolydian,4,UP,Rhodes Piano,G_mixolydian_UP_4_Rhodes_Piano.wav,44100,0,Piano Timbres,G_mixolydian_UP_4_Rhodes_Piano,4
G,mixolydian,5,UP,Chorused Piano,G_mixolydian_UP_5_Chorused_Piano.wav,44100,0,Piano Timbres,G_mixolydian_UP_5_Chorused_Piano,4
G,mixolydian,6,UP,Harpsichord,G_mixolydian_UP_6_Harpsichord.wav,44100,0,Piano Timbres,G_mixolydian_UP_6_Harpsichord,4
G,mixolydian,7,UP,Clavinet,G_mixolydian_UP_7_Clavinet.wav,44100,0,Piano Timbres,G_mixolydian_UP_7_Clavinet,4
G,mixolydian,10,UP,Music Box,G_mixolydian_UP_10_Music_Box.wav,44100,0,Chromatic Percussion,G_mixolydian_UP_10_Music_Box,4
G,mixolydian,11,UP,Vibraphone,G_mixolydian_UP_11_Vibraphone.wav,44100,0,Chromatic Percussion,G_mixolydian_UP_11_Vibraphone,4
G,mixolydian,12,UP,Marimba,G_mixolydian_UP_12_Marimba.wav,44100,0,Chromatic Percussion,G_mixolydian_UP_12_Marimba,4
G,mixolydian,13,UP,Xylophone,G_mixolydian_UP_13_Xylophone.wav,44100,0,Chromatic Percussion,G_mixolydian_UP_13_Xylophone,4
G,mixolydian,15,UP,Dulcimer,G_mixolydian_UP_15_Dulcimer.wav,44100,0,Chromatic Percussion,G_mixolydian_UP_15_Dulcimer,4
G,mixolydian,16,UP,Hammond Organ,G_mixolydian_UP_16_Hammond_Organ.wav,44100,0,Organ Timbres,G_mixolydian_UP_16_Hammond_Organ,4
G,mixolydian,17,UP,Percussive Organ,G_mixolydian_UP_17_Percussive_Organ.wav,44100,0,Organ Timbres,G_mixolydian_UP_17_Percussive_Organ,4
G,mixolydian,18,UP,Rock Organ,G_mixolydian_UP_18_Rock_Organ.wav,44100,0,Organ Timbres,G_mixolydian_UP_18_Rock_Organ,4
G,mixolydian,19,UP,Church Organ,G_mixolydian_UP_19_Church_Organ.wav,44100,0,Organ Timbres,G_mixolydian_UP_19_Church_Organ,4
G,mixolydian,20,UP,Reed Organ,G_mixolydian_UP_20_Reed_Organ.wav,44100,0,Organ Timbres,G_mixolydian_UP_20_Reed_Organ,4
G,mixolydian,24,UP,Acoustic Nylon Guitar,G_mixolydian_UP_24_Acoustic_Nylon_Guitar.wav,44100,0,Guitar Timbres,G_mixolydian_UP_24_Acoustic_Nylon_Guitar,4
G,mixolydian,25,UP,Acoustic Steel Guitar,G_mixolydian_UP_25_Acoustic_Steel_Guitar.wav,44100,0,Guitar Timbres,G_mixolydian_UP_25_Acoustic_Steel_Guitar,4
G,mixolydian,26,UP,Electric Jazz Guitar,G_mixolydian_UP_26_Electric_Jazz_Guitar.wav,44100,0,Guitar Timbres,G_mixolydian_UP_26_Electric_Jazz_Guitar,4
G,mixolydian,27,UP,Electric Clean Guitar,G_mixolydian_UP_27_Electric_Clean_Guitar.wav,44100,0,Guitar Timbres,G_mixolydian_UP_27_Electric_Clean_Guitar,4
G,mixolydian,28,UP,Electric Muted Guitar,G_mixolydian_UP_28_Electric_Muted_Guitar.wav,44100,0,Guitar Timbres,G_mixolydian_UP_28_Electric_Muted_Guitar,4
G,mixolydian,29,UP,Overdriven Guitar,G_mixolydian_UP_29_Overdriven_Guitar.wav,44100,0,Guitar Timbres,G_mixolydian_UP_29_Overdriven_Guitar,4
G,mixolydian,30,UP,Distortion Guitar,G_mixolydian_UP_30_Distortion_Guitar.wav,44100,0,Guitar Timbres,G_mixolydian_UP_30_Distortion_Guitar,4
G,mixolydian,32,UP,Acoustic Bass,G_mixolydian_UP_32_Acoustic_Bass.wav,44100,0,Bass Timbres,G_mixolydian_UP_32_Acoustic_Bass,4
G,mixolydian,33,UP,Fingered Electric Bass,G_mixolydian_UP_33_Fingered_Electric_Bass.wav,44100,0,Bass Timbres,G_mixolydian_UP_33_Fingered_Electric_Bass,4
G,mixolydian,34,UP,Plucked Electric Bass,G_mixolydian_UP_34_Plucked_Electric_Bass.wav,44100,0,Bass Timbres,G_mixolydian_UP_34_Plucked_Electric_Bass,4
G,mixolydian,35,UP,Fretless Bass,G_mixolydian_UP_35_Fretless_Bass.wav,44100,0,Bass Timbres,G_mixolydian_UP_35_Fretless_Bass,4
G,mixolydian,36,UP,Slap Bass 1,G_mixolydian_UP_36_Slap_Bass_1.wav,44100,0,Bass Timbres,G_mixolydian_UP_36_Slap_Bass_1,4
G,mixolydian,37,UP,Slap Bass 2,G_mixolydian_UP_37_Slap_Bass_2.wav,44100,0,Bass Timbres,G_mixolydian_UP_37_Slap_Bass_2,4
G,mixolydian,38,UP,Synth Bass 1,G_mixolydian_UP_38_Synth_Bass_1.wav,44100,0,Bass Timbres,G_mixolydian_UP_38_Synth_Bass_1,4
G,mixolydian,39,UP,Synth Bass 2,G_mixolydian_UP_39_Synth_Bass_2.wav,44100,0,Bass Timbres,G_mixolydian_UP_39_Synth_Bass_2,4
G,mixolydian,40,UP,Violin,G_mixolydian_UP_40_Violin.wav,44100,0,String Timbres,G_mixolydian_UP_40_Violin,4
G,mixolydian,41,UP,Viola,G_mixolydian_UP_41_Viola.wav,44100,0,String Timbres,G_mixolydian_UP_41_Viola,4
G,mixolydian,42,UP,Cello,G_mixolydian_UP_42_Cello.wav,44100,0,String Timbres,G_mixolydian_UP_42_Cello,4
G,mixolydian,43,UP,Contrabass,G_mixolydian_UP_43_Contrabass.wav,44100,0,String Timbres,G_mixolydian_UP_43_Contrabass,4
G,mixolydian,44,UP,Tremolo Strings,G_mixolydian_UP_44_Tremolo_Strings.wav,44100,0,String Timbres,G_mixolydian_UP_44_Tremolo_Strings,4
G,mixolydian,45,UP,Pizzicato Strings,G_mixolydian_UP_45_Pizzicato_Strings.wav,44100,0,String Timbres,G_mixolydian_UP_45_Pizzicato_Strings,4
G,mixolydian,46,UP,Orchestral Harp,G_mixolydian_UP_46_Orchestral_Harp.wav,44100,0,String Timbres,G_mixolydian_UP_46_Orchestral_Harp,4
G,mixolydian,48,UP,String Ensemble 1,G_mixolydian_UP_48_String_Ensemble_1.wav,44100,0,Ensemble Timbres,G_mixolydian_UP_48_String_Ensemble_1,4
G,mixolydian,49,UP,String Ensemble 2,G_mixolydian_UP_49_String_Ensemble_2.wav,44100,0,Ensemble Timbres,G_mixolydian_UP_49_String_Ensemble_2,4
G,mixolydian,50,UP,Synth Strings 1,G_mixolydian_UP_50_Synth_Strings_1.wav,44100,0,Ensemble Timbres,G_mixolydian_UP_50_Synth_Strings_1,4
G,mixolydian,51,UP,Synth Strings 2,G_mixolydian_UP_51_Synth_Strings_2.wav,44100,0,Ensemble Timbres,G_mixolydian_UP_51_Synth_Strings_2,4
G,mixolydian,52,UP,"Choir ""Aah""","G_mixolydian_UP_52_Choir_""Aah"".wav",44100,0,Ensemble Timbres,"G_mixolydian_UP_52_Choir_""Aah""",4
G,mixolydian,53,UP,"Choir ""Ooh""","G_mixolydian_UP_53_Choir_""Ooh"".wav",44100,0,Ensemble Timbres,"G_mixolydian_UP_53_Choir_""Ooh""",4
G,mixolydian,54,UP,Synth Voice,G_mixolydian_UP_54_Synth_Voice.wav,44100,0,Ensemble Timbres,G_mixolydian_UP_54_Synth_Voice,4
G,mixolydian,56,UP,Trumpet,G_mixolydian_UP_56_Trumpet.wav,44100,0,Brass Timbres,G_mixolydian_UP_56_Trumpet,4
G,mixolydian,57,UP,Trombone,G_mixolydian_UP_57_Trombone.wav,44100,0,Brass Timbres,G_mixolydian_UP_57_Trombone,4
G,mixolydian,58,UP,Tuba,G_mixolydian_UP_58_Tuba.wav,44100,0,Brass Timbres,G_mixolydian_UP_58_Tuba,4
G,mixolydian,59,UP,Muted Trumpet,G_mixolydian_UP_59_Muted_Trumpet.wav,44100,0,Brass Timbres,G_mixolydian_UP_59_Muted_Trumpet,4
G,mixolydian,60,UP,French Horn,G_mixolydian_UP_60_French_Horn.wav,44100,0,Brass Timbres,G_mixolydian_UP_60_French_Horn,4
G,mixolydian,61,UP,Brass Section,G_mixolydian_UP_61_Brass_Section.wav,44100,0,Brass Timbres,G_mixolydian_UP_61_Brass_Section,4
G,mixolydian,62,UP,Synth Brass 1,G_mixolydian_UP_62_Synth_Brass_1.wav,44100,0,Brass Timbres,G_mixolydian_UP_62_Synth_Brass_1,4
G,mixolydian,63,UP,Synth Brass 2,G_mixolydian_UP_63_Synth_Brass_2.wav,44100,0,Brass Timbres,G_mixolydian_UP_63_Synth_Brass_2,4
G,mixolydian,64,UP,Soprano Sax,G_mixolydian_UP_64_Soprano_Sax.wav,44100,0,Reed Timbres,G_mixolydian_UP_64_Soprano_Sax,4
G,mixolydian,65,UP,Alto Sax,G_mixolydian_UP_65_Alto_Sax.wav,44100,0,Reed Timbres,G_mixolydian_UP_65_Alto_Sax,4
G,mixolydian,66,UP,Tenor Sax,G_mixolydian_UP_66_Tenor_Sax.wav,44100,0,Reed Timbres,G_mixolydian_UP_66_Tenor_Sax,4
G,mixolydian,67,UP,Baritone Sax,G_mixolydian_UP_67_Baritone_Sax.wav,44100,0,Reed Timbres,G_mixolydian_UP_67_Baritone_Sax,4
G,mixolydian,68,UP,Oboe,G_mixolydian_UP_68_Oboe.wav,44100,0,Reed Timbres,G_mixolydian_UP_68_Oboe,4
G,mixolydian,69,UP,English Horn,G_mixolydian_UP_69_English_Horn.wav,44100,0,Reed Timbres,G_mixolydian_UP_69_English_Horn,4
