fold,fold_count,bpm,count,proportion
16,201,55,4,0.01990049751243781
16,201,56,4,0.01990049751243781
16,201,57,5,0.02487562189054726
16,201,58,4,0.01990049751243781
16,201,59,4,0.01990049751243781
16,201,60,4,0.01990049751243781
16,201,61,4,0.01990049751243781
16,201,62,4,0.01990049751243781
16,201,63,5,0.02487562189054726
16,201,64,4,0.01990049751243781
16,201,65,4,0.01990049751243781
16,201,66,4,0.01990049751243781
16,201,67,4,0.01990049751243781
16,201,68,4,0.01990049751243781
16,201,69,5,0.02487562189054726
16,201,70,4,0.01990049751243781
16,201,71,4,0.01990049751243781
16,201,72,4,0.01990049751243781
16,201,73,4,0.01990049751243781
16,201,74,1,0.004975124378109453
16,201,187,5,0.02487562189054726
16,201,188,4,0.01990049751243781
16,201,189,4,0.01990049751243781
16,201,190,4,0.01990049751243781
16,201,191,4,0.01990049751243781
16,201,192,4,0.01990049751243781
16,201,193,5,0.02487562189054726
16,201,194,4,0.01990049751243781
16,201,195,4,0.01990049751243781
16,201,196,4,0.01990049751243781
16,201,197,4,0.01990049751243781
16,201,198,4,0.01990049751243781
16,201,199,5,0.02487562189054726
16,201,200,4,0.01990049751243781
16,201,201,4,0.01990049751243781
16,201,202,4,0.01990049751243781
16,201,203,4,0.01990049751243781
16,201,204,4,0.01990049751243781
16,201,205,5,0.02487562189054726
16,201,206,4,0.01990049751243781
16,201,207,4,0.01990049751243781
16,201,208,4,0.01990049751243781
16,201,209,4,0.01990049751243781
16,201,210,4,0.01990049751243781
17,201,50,4,0.01990049751243781
17,201,51,4,0.01990049751243781
17,201,52,5,0.02487562189054726
17,201,53,4,0.01990049751243781
17,201,54,4,0.01990049751243781
17,201,55,4,0.01990049751243781
17,201,56,4,0.01990049751243781
17,201,57,4,0.01990049751243781
17,201,58,5,0.02487562189054726
17,201,59,4,0.01990049751243781
17,201,60,4,0.01990049751243781
17,201,61,4,0.01990049751243781
17,201,62,4,0.01990049751243781
17,201,63,4,0.01990049751243781
17,201,64,5,0.02487562189054726
17,201,65,4,0.01990049751243781
17,201,66,4,0.01990049751243781
17,201,67,4,0.01990049751243781
17,201,68,4,0.01990049751243781
17,201,69,4,0.01990049751243781
17,201,70,5,0.02487562189054726
17,201,71,4,0.01990049751243781
17,201,72,4,0.01990049751243781
17,201,73,4,0.01990049751243781
17,201,74,1,0.004975124378109453
17,201,187,4,0.01990049751243781
17,201,188,5,0.02487562189054726
17,201,189,4,0.01990049751243781
17,201,190,4,0.01990049751243781
17,201,191,4,0.01990049751243781
17,201,192,4,0.01990049751243781
17,201,193,4,0.01990049751243781
17,201,194,5,0.02487562189054726
17,201,195,4,0.01990049751243781
17,201,196,4,0.01990049751243781
17,201,197,4,0.01990049751243781
17,201,198,4,0.01990049751243781
17,201,199,4,0.01990049751243781
17,201,200,5,0.02487562189054726
17,201,201,4,0.01990049751243781
17,201,202,4,0.01990049751243781
17,201,203,4,0.01990049751243781
17,201,204,4,0.01990049751243781
17,201,205,4,0.01990049751243781
17,201,206,5,0.02487562189054726
17,201,207,4,0.01990049751243781
17,201,208,4,0.01990049751243781
17,201,209,4,0.01990049751243781
17,201,210,4,0.01990049751243781
18,201,50,4,0.01990049751243781
18,201,51,4,0.01990049751243781
18,201,52,4,0.01990049751243781
18,201,53,5,0.02487562189054726
18,201,54,4,0.01990049751243781
18,201,55,4,0.01990049751243781
18,201,56,4,0.01990049751243781
18,201,57,4,0.01990049751243781
18,201,58,4,0.01990049751243781
18,201,59,5,0.02487562189054726
18,201,60,4,0.01990049751243781
18,201,61,4,0.01990049751243781
18,201,62,4,0.01990049751243781
18,201,63,4,0.01990049751243781
18,201,64,4,0.01990049751243781
18,201,65,5,0.02487562189054726
18,201,66,4,0.01990049751243781
18,201,67,4,0.01990049751243781
18,201,68,4,0.01990049751243781
18,201,69,4,0.01990049751243781
18,201,70,4,0.01990049751243781
18,201,71,5,0.02487562189054726
18,201,72,4,0.01990049751243781
18,201,73,4,0.01990049751243781
18,201,186,1,0.004975124378109453
18,201,187,4,0.01990049751243781
18,201,188,4,0.01990049751243781
18,201,189,5,0.02487562189054726
18,201,190,4,0.01990049751243781
18,201,191,4,0.01990049751243781
18,201,192,4,0.01990049751243781
18,201,193,4,0.01990049751243781
18,201,194,4,0.01990049751243781
18,201,195,5,0.02487562189054726
18,201,196,4,0.01990049751243781
18,201,197,4,0.01990049751243781
18,201,198,4,0.01990049751243781
18,201,199,4,0.01990049751243781
18,201,200,4,0.01990049751243781
18,201,201,5,0.02487562189054726
18,201,202,4,0.01990049751243781
18,201,203,4,0.01990049751243781
18,201,204,4,0.01990049751243781
18,201,205,4,0.01990049751243781
18,201,206,4,0.01990049751243781
18,201,207,5,0.02487562189054726
18,201,208,4,0.01990049751243781
18,201,209,4,0.01990049751243781
18,201,210,4,0.01990049751243781
19,201,50,4,0.01990049751243781
19,201,51,4,0.01990049751243781
19,201,52,4,0.01990049751243781
19,201,53,4,0.01990049751243781
19,201,54,5,0.02487562189054726
19,201,55,4,0.01990049751243781
19,201,56,4,0.01990049751243781
19,201,57,4,0.01990049751243781
19,201,58,4,0.01990049751243781
19,201,59,4,0.01990049751243781
19,201,60,5,0.02487562189054726
19,201,61,4,0.01990049751243781
19,201,62,4,0.01990049751243781
19,201,63,4,0.01990049751243781
19,201,64,4,0.01990049751243781
19,201,65,4,0.01990049751243781
19,201,66,5,0.02487562189054726
19,201,67,4,0.01990049751243781
19,201,68,4,0.01990049751243781
19,201,69,4,0.01990049751243781
19,201,70,4,0.01990049751243781
19,201,71,4,0.01990049751243781
19,201,72,5,0.02487562189054726
19,201,73,4,0.01990049751243781
19,201,186,1,0.004975124378109453
19,201,187,4,0.01990049751243781
19,201,188,4,0.01990049751243781
19,201,189,4,0.01990049751243781
19,201,190,5,0.02487562189054726
19,201,191,4,0.01990049751243781
19,201,192,4,0.01990049751243781
19,201,193,4,0.01990049751243781
19,201,194,4,0.01990049751243781
19,201,195,4,0.01990049751243781
19,201,196,5,0.02487562189054726
19,201,197,4,0.01990049751243781
19,201,198,4,0.01990049751243781
19,201,199,4,0.01990049751243781
19,201,200,4,0.01990049751243781
19,201,201,4,0.01990049751243781
19,201,202,5,0.02487562189054726
19,201,203,4,0.01990049751243781
19,201,204,4,0.01990049751243781
19,201,205,4,0.01990049751243781
19,201,206,4,0.01990049751243781
19,201,207,4,0.01990049751243781
19,201,208,5,0.02487562189054726
19,201,209,4,0.01990049751243781
19,201,210,4,0.01990049751243781
20,201,50,4,0.01990049751243781
20,201,51,4,0.01990049751243781
20,201,52,4,0.01990049751243781
20,201,53,4,0.01990049751243781
20,201,54,4,0.01990049751243781
20,201,55,5,0.02487562189054726
20,201,56,4,0.01990049751243781
20,201,57,4,0.01990049751243781
20,201,58,4,0.01990049751243781
20,201,59,4,0.01990049751243781
20,201,60,4,0.01990049751243781
20,201,61,5,0.02487562189054726
20,201,62,4,0.01990049751243781
20,201,63,4,0.01990049751243781
20,201,64,4,0.01990049751243781
20,201,65,4,0.01990049751243781
20,201,66,4,0.01990049751243781
20,201,67,5,0.02487562189054726
20,201,68,4,0.01990049751243781
20,201,69,4,0.01990049751243781
20,201,70,4,0.01990049751243781
20,201,71,4,0.01990049751243781
20,201,72,4,0.01990049751243781
20,201,73,5,0.02487562189054726
20,201,186,1,0.004975124378109453
20,201,187,4,0.01990049751243781
20,201,188,4,0.01990049751243781
20,201,189,4,0.01990049751243781
20,201,190,4,0.01990049751243781
20,201,191,5,0.02487562189054726
20,201,192,4,0.01990049751243781
20,201,193,4,0.01990049751243781
20,201,194,4,0.01990049751243781
20,201,195,4,0.01990049751243781
20,201,196,4,0.01990049751243781
20,201,197,5,0.02487562189054726
20,201,198,4,0.01990049751243781
20,201,199,4,0.01990049751243781
20,201,200,4,0.01990049751243781
20,201,201,4,0.01990049751243781
20,201,202,4,0.01990049751243781
20,201,203,5,0.02487562189054726
20,201,204,4,0.01990049751243781
20,201,205,4,0.01990049751243781
20,201,206,4,0.01990049751243781
20,201,207,4,0.01990049751243781
20,201,208,4,0.01990049751243781
20,201,209,5,0.02487562189054726
20,201,210,4,0.01990049751243781
